clase,area,perimetro,color_r,color_g,color_b
0,123187.0,1552.27834045887,87.63505865445943,87.53996819014863,20.899968513091288
0,128736.5,1658.0357002019882,84.12723228078848,86.85144905147376,20.69430111845764
0,93137.0,1438.9991215467453,75.32638392714321,83.2559158819703,3.2092606613844072
0,108083.5,1503.526034116745,80.93457840339161,85.34353034627357,7.198389167521036
0,133157.0,1642.9057568311691,74.38052482576771,79.70800684230576,5.7845719450524005
0,137649.5,1694.8885110616684,78.64232040442904,77.92699737468268,27.02168960504524
0,123698.5,1693.06513774395,82.80209890233515,90.79522845250149,6.226298956977324
0,138491.0,1728.7047454118729,86.32067477216745,88.43217448131738,28.005163486466493
0,131477.5,1669.8346877098083,85.09631792327242,83.64816803824277,31.999236052281255
0,118130.5,1686.947386264801,83.80455979472511,87.47884574937954,14.290169520043747
0,101213.0,1497.7930591106415,83.56804861526983,86.61348307988337,13.49545949872866
0,124424.0,1691.6753088235855,88.06733834562436,93.34389856103037,23.093273356290798
0,129718.0,1673.248902440071,87.09444998083556,89.45426600229973,21.875975469528555
0,121290.0,1592.0773305892944,81.93990867430173,82.759142817324,19.691960223313465
0,124361.0,1622.822497010231,88.65441258774806,97.30832946895438,6.295409117802261
0,112759.0,1683.3910382986069,86.1754393700232,89.99514995458594,22.21890459519757
0,137593.5,1734.2610939741135,77.30962775569209,80.00610769786773,8.815720997470184
0,127840.0,1654.4793508052826,87.09528809657147,86.75182004853463,23.06160164271047
0,123005.5,1613.5504170656204,92.75144690894982,96.06299308070356,43.04922723745474
0,129434.0,1628.6214841604233,85.65021091534956,88.25461209248004,30.899982327675627
0,138371.0,1721.1067662239075,73.20816652171726,79.59903399003802,4.904915581941939
0,129826.0,1687.248902440071,82.57186075900893,86.90222494542948,16.80380653314441
0,133817.5,1683.692552447319,87.32974873102106,92.64501289416381,18.29824535327036
0,130665.0,1669.106766462326,89.47644923400078,93.48581017831458,9.155528665038014
1,57964.0,1714.0773311853409,69.39051009100373,60.33379226972027,2.038533866147285
1,76835.5,2648.029769897461,78.9433291858541,74.85126797419156,20.86619889942149
1,74321.5,2570.7160670757294,72.73445788245279,72.07202153617654,20.907145130490132
1,58900.5,2271.589085459709,69.83011873152648,69.9419367767146,5.60057111367166
1,60369.0,2341.1454335451126,79.07660763298915,71.17020650895307,8.969693504117108
1,64676.5,2417.9566172361374,75.9846015733175,74.04369988283806,5.291048523303054
1,59468.5,2178.4763892889023,75.9118674369713,77.86190799384198,5.210068036219768
1,65709.0,2317.1210491657257,74.84176608117019,75.13247107487561,3.7019513218631976
1,59867.5,2247.8590747117996,77.98567556468173,78.38901026694045,14.454850102669404
1,63571.5,2343.6479576826096,81.05156755411794,81.85554553371486,6.9834535954217465
1,63587.0,2319.866213083267,76.3569880823402,75.51614301191766,4.723324562761182
1,63865.5,2455.8632526397705,81.30357280416597,82.98500932102854,2.605204369328424
1,59485.0,2250.209362387657,80.49704005026953,75.3626186460297,10.697804014948574
1,64091.5,2452.0154908895493,83.3531332296367,85.15431290715044,8.21251135786118
1,59579.0,1967.9007061719894,78.57439598572849,64.9048076766426,6.277822127368404
1,53935.0,2331.037788629532,88.06939087402664,78.1159486209155,8.491176042500546
1,67202.0,2519.512965798378,83.65211216048027,83.74999633940992,3.6886448495497475
1,52100.5,2285.966719150543,77.66957897115313,72.2535022972057,4.265327257663629
1,59512.0,2582.4490365982056,72.80488971740601,70.5551247999736,12.816272662784367
1,62126.5,2252.216502547264,70.95586091035882,67.733596424496,7.728508938759985
1,71002.5,2313.363686323166,78.33791571200445,74.9289731305978,13.645754356731237
1,63634.5,2628.750555753708,80.55329102783826,82.67298161100561,4.496626368366607
1,66580.0,2311.4540882110596,71.89602451009414,66.43271564738619,6.3247291456988926
1,62377.0,2230.5768901109695,75.26685610545425,75.30745915226143,7.656105454258426
1,72988.5,2233.9810066223145,71.18945204182391,69.95211621961612,3.558684683953523
1,72239.0,2369.1799236536026,76.86735348297742,74.39984990107116,4.274994882991062
1,75325.5,2454.618524670601,76.5720530876155,73.58876730975629,17.174864532342085
1,55906.5,2090.594135761261,74.95909386936088,72.19067818985091,3.039005157270343
1,65330.5,2403.304813027382,81.88945965081422,82.78731000406731,5.512299835801334
1,59239.5,2456.3586374521255,81.32867399558938,80.32491004659337,2.887678455951848
1,53672.5,1630.2367107868195,78.1252437703142,77.24750812567714,3.756717226435536
1,66169.5,2660.171914458275,79.35946624663804,74.69264603176961,17.887394683269687
1,58908.0,2648.154662132263,81.07840589127139,81.7730294396961,4.413838489861882
1,72008.0,2024.5525101423264,83.01974987113752,77.70905564146388,8.977455847643851
1,71245.0,2665.194204568863,101.36463230297736,95.39145206695234,31.842187738347825
1,76931.5,2576.9271800518036,94.4153459828578,92.76590265588767,32.551996720177314
1,73419.5,2305.554592847824,90.79159162388108,82.67249536302788,14.428415902798312
1,75060.0,2248.40027320385,103.96814080134698,96.96370787403646,41.68299965799374
1,77327.0,2782.851056456566,95.04026076548932,89.10352950164251,33.442651964654054
1,58443.0,2720.8266718387604,82.22503563343675,81.82773539029094,9.643497945837176
1,62732.0,2364.7779027223587,78.52780304218284,76.12066802571742,19.16960953426376
1,62631.5,2469.2947076559067,68.91686031905539,66.37919231252356,9.228378972490892
1,63408.0,2531.7139772176743,75.14416369555107,70.3165865757247,8.805844055185242
1,71375.5,2536.6429080963135,74.68862184572508,69.38105158593287,14.347594542017909
1,65068.0,2491.5718401670456,76.79524428588705,78.41740234611198,3.810451687023824
1,96742.0,2798.473422408104,81.92317435672186,81.91815888127317,12.676333289069124
1,73087.5,2498.015489578247,82.58706876794693,76.29564420238079,5.217560699408172
1,64517.5,2812.3586362600327,88.51790466053372,92.05969740743556,2.730616589371246
1,62437.5,2289.7068355083466,92.8488311606425,95.71553776068349,2.14618767635051
1,59710.0,2518.8367770910263,88.03467039289824,93.23542659871774,2.427042577675489
1,80454.5,2279.505824446678,91.97239956782242,91.88397505156664,2.1350063844416067
1,62275.5,2606.1921154260635,85.5204622126935,92.67864236844595,2.942696345808242
1,65279.0,2599.655101418495,73.82434874265924,72.53071826532148,12.374657431109773
1,71139.0,2507.2388013601303,72.1461337918793,67.78057743510095,9.236728977146662
1,59377.5,2447.623576402664,97.0326139088729,102.70692135946415,3.7363764161084925
1,65097.0,2658.660153865814,83.49180649444713,92.81388821825205,2.5388550217286334
1,76161.5,2629.9566155672073,81.06570778145695,88.73791908112582,1.8914528145695364
1,64773.0,2822.9343202114105,102.38079003591072,104.31215055229784,5.088382805279028
1,78016.5,2641.8733545541763,95.26683835936211,101.46571432196187,3.1043223424634943
1,65840.5,2737.0104385614395,91.2222288563155,97.15164044541302,3.0291966444756246
1,70658.5,2431.388074159622,95.85666081039628,101.48627959508073,5.663850079477955
1,72435.0,2567.385113835335,79.67381279501585,83.30786391522588,5.60685865085087
1,83270.0,2227.9494735002518,82.84582146248813,93.35960351377018,1.9890432098765432
1,95314.0,2413.6307138204575,86.47339232303091,81.22327808241941,23.433293868394816
1,79166.5,2185.7068359851837,79.63300151130984,82.48996415322934,2.2666150406554837
1,57939.5,2352.2509949207306,67.58379679869778,67.28053784590342,3.733450895279436
1,66859.0,2180.199252963066,82.08263011920216,83.5960108580196,2.263292222353358
1,62598.0,2383.5230712890625,74.51294539056117,76.6609533086156,4.287202287437943
1,65374.0,2249.287572145462,63.99632203313185,66.36549042070514,2.687372816207172
1,64568.5,2554.417511820793,77.76114290933447,73.89787188698776,6.978414418802898
1,65289.0,2481.655101776123,74.74192673407573,75.77415952140565,8.756860204035503
1,84261.5,2071.505824804306,68.8667660978732,73.58297612476659,3.9139880917429037
1,70975.0,2302.1849759817123,77.42019666120386,74.41134968473098,3.9478347823671567
1,60286.0,2475.8906017541885,72.40819551934827,70.76433401221996,4.463364562118127
1,64054.5,2423.9810030460358,72.39758795513904,71.69158088800123,8.262390536180673
2,104291.5,1435.9179501533508,65.62860111727584,63.837089363000246,15.272073824095788
2,100757.0,1444.7880053520203,76.06647330413165,80.21254094155717,16.642348368256975
2,85624.5,1282.3199688196182,72.04965181058496,74.97042711234911,12.468535283194058
2,110673.0,1413.6753076314926,63.306981223784405,61.487839565068676,11.593233001494177
2,118447.0,1483.1067662239075,59.96735972322523,56.40961993853182,3.084107283811699
2,112605.5,1412.2022173404694,77.2645588183328,75.76947065267323,25.007217569525427
2,94568.5,1351.290534377098,63.03159687184662,60.23451690211907,8.885301042717794
2,111403.5,1502.5697515010834,61.20279751490699,61.14291962723605,11.824186810440247
2,94805.0,1333.6753079891205,60.894380302219986,62.35528150921236,10.692463376013254
2,107349.5,1431.5159273147583,66.31876459035833,65.42468595990663,22.995016118872048
2,108381.0,1391.4154242277145,69.69527707924155,72.30021659722095,26.174131316654123
2,112519.0,1414.302728176117,70.33709067119315,68.34729294858194,20.19301223566023
2,123354.0,1470.0184524059296,59.633518579759475,62.863033255632004,6.722073899612031
2,105146.5,1413.8590735197067,69.94235698005429,74.05962907969774,8.619839791180004
2,109614.5,1394.319970369339,63.0083207810827,65.39779140881622,8.054706640291817
2,103792.0,1414.586995124817,59.91950642358284,61.02210172349374,9.857215393606117
2,100036.0,1415.817443728447,65.66494420208484,63.746827518359154,17.979042243443867
2,102248.0,1362.7047468423843,65.30491825599829,63.65906770017798,31.12863131072446
2,97619.5,1383.006263256073,64.84959320618694,67.91876342826886,23.337328296353622
2,99433.5,1369.3494074344635,65.94383842423636,65.01002849572563,30.704194370844373
2,93538.0,1390.0184559822083,60.52960487872252,59.16316946973641,25.704918032786885
2,101752.5,1394.1433470249176,64.20833781235036,60.59900907856033,20.31476902930743
2,98632.5,1324.0945754051208,63.73922861348011,66.3500473799875,9.704570656666466
2,108273.5,1455.976823925972,62.40262638321319,59.077377290050045,25.432030855411178
2,114747.5,1447.5159257650375,69.03503129497027,73.86268356537268,14.477243962064602
2,110396.5,1411.0306468009949,73.79015371308093,71.39576162759266,29.823590362748455
2,101920.5,1342.6631166934967,71.5251690458302,71.34332159200679,19.010811127264923
2,112959.0,1474.84688103199,65.55236560843765,65.61073547796383,33.023568045357706
2,95645.0,1396.3027257919312,58.85487742780243,61.75729769612071,15.393197476852093
2,110048.0,1448.101714849472,61.98578464597171,64.90209208802133,25.809624508607836
2,112844.5,1448.2022187709808,65.95895216521379,68.2374022723066,19.27011185248517
2,106159.0,1473.9250897169113,64.70236221947474,66.75022479487468,25.572917837473305
2,98022.5,1374.2022197246552,62.26914416698785,63.0160456011522,25.133537537781205
2,94367.0,1367.7585672140121,64.13782351763875,67.11962120653513,22.40129354386778
2,84162.0,1285.8519332408905,64.34330472558996,68.39638054988254,18.87231581059864
2,94509.0,1345.616431236267,56.77131676940231,66.1842719794669,6.450287168914228
2,94837.5,1352.8885102272034,60.560534591194966,68.36595387840671,7.555870020964361
2,108578.5,1384.1189578771591,78.01511093048603,80.76864389559049,48.55063454824229
2,135688.0,1572.7880039215088,68.3694066540454,69.20460382453514,27.754457799498084
2,94036.5,1337.633679151535,80.46119368274171,79.56833125436056,31.787532505972642
2,100122.0,1508.2438497543335,56.55998094425201,55.93120080986929,8.101223736316086
2,105800.5,1410.8052501678467,61.48255152773992,60.00140978768597,17.967245932762527
2,108013.0,1426.9057554006577,70.25828925299962,69.50255266601545,38.05049118086146
2,118900.0,1540.0428394079208,60.4047180551835,59.414119006161265,26.134392579694616
2,100273.5,1413.1483970880508,69.82078632749767,69.3381842694847,36.088298273093166
2,91133.0,1351.3321644067764,69.19644045061452,74.38623946257783,9.35884489132687
2,97595.0,1438.243849515915,54.71359030500535,52.07176536483528,10.199348235653547
2,86736.5,1369.5159285068512,54.871036836800144,52.94098781270045,5.737205626317237
2,112380.0,1468.1605874300003,64.75502203500822,63.17680218049238,31.990044423992497
2,100985.0,1417.6164337396622,61.535775463190845,60.059550296324005,27.075262359959833
2,110372.5,1495.7413231134415,59.09524197269495,61.69094988645514,24.090863031421616
2,96351.5,1431.8001987934113,63.55147195345862,65.09268046128773,25.199286200565265
2,91469.5,1344.3199698925018,52.373603807205875,52.39351992698509,12.941110000434612
2,97449.0,1405.1900273561478,59.90074661879603,59.826676322392444,21.0541298627119
2,87430.5,1339.0895240306854,54.73578515496255,56.206844037322846,13.734546363750015
2,104631.0,1458.5037360191345,74.0950982907201,73.86093929633536,34.148371956028086
2,113428.5,1463.976823925972,59.159097113970425,69.70201766669308,5.360194456920922
2,111667.5,1493.917949438095,77.05228711610553,87.90874687230082,24.734147796586022
2,110918.5,1445.6336778402328,65.74418562949414,76.44926210841537,4.746543654849642
2,117245.5,1487.8590717315674,62.566762532556226,66.1363331721429,12.369100642216623
2,103586.0,1371.0478909015656,70.52184055911832,78.56367843016781,9.754281709611766
2,132459.5,1560.06008374691,67.74827606928774,78.03899313432387,15.51328816309361
2,128236.5,1526.202218055725,68.44039601502126,65.91960988175414,24.04202228360386
2,127265.0,1535.2732874155045,65.88712905344133,70.15141186403578,14.91537415178711
2,121927.0,1515.1555360555649,68.52433133699962,65.32846489009286,26.733799507172115
2,107191.5,1458.54536485672,67.98626236016548,70.4130567871918,25.197141160974343
2,111215.0,1413.3321636915207,65.88277434934264,62.81939003666935,12.92243090957875
2,127320.0,1527.1311540603638,63.319247870741485,68.37353613476954,18.126056801102205
2,111895.5,1486.7463760375977,69.119793471789,72.67128777982172,24.27101051303243
2,102990.0,1396.503734946251,67.56919972580785,75.67490852216226,16.768597275456905
2,122394.5,1506.2022198438644,58.97755004029271,60.84773424717748,9.088513728011982
2,108919.5,1424.2022223472595,63.90110120895577,70.00586215712772,17.32247342854012
2,112093.0,1461.9595795869827,67.74783482420729,68.88110650708684,19.02006010919244
2,106439.0,1421.3565466403961,64.24998363736664,68.67880618227039,16.44206225280736
2,103370.5,1378.0600838661194,61.74151001481538,66.83294210455429,9.35797433282666
3,77460.0,1355.2001323699951,68.86058066905952,55.84047567346626,7.91079206529653
3,96573.0,1685.592047572136,72.89996095034527,66.31978584347254,34.008909487010854
3,96361.0,1708.8468811511993,70.54677925956439,58.021399515987845,15.63323206837959
3,98020.0,1717.6509261131287,71.57015590200446,59.91431463859081,25.740038469325775
3,94690.0,1695.0722788572311,74.10716007461905,64.19874656773355,30.505177220230983
3,81604.5,1378.2123247385025,74.72925414431688,62.49993932186112,15.326776049125021
3,97843.0,1637.2489042282104,70.73486833453045,57.17469068984006,15.669475664903034
3,96094.5,1699.976824760437,77.67317581940974,68.6912162580805,33.37515231623949
3,95858.5,1463.6681687831879,72.2884623335814,58.4596564128008,22.348352352600678
3,77234.5,1350.1879397630692,72.77373057127494,61.015274114664685,13.953550303433795
3,90059.0,1516.1950789690018,80.64663844758397,65.04516519157825,31.626144796877576
3,85222.0,1393.3422659635544,76.18149283657601,61.01510788850938,22.350057703740834
3,87374.0,1489.7686746120453,74.31130612013814,58.63749079997736,12.877846345467928
3,106879.0,1762.2783435583115,77.11148265804678,67.40596147058277,31.70912519273997
3,79860.0,1573.2001322507858,74.01133232380906,63.373420549611495,16.0941215897525
3,84665.0,1410.3717062473297,70.01348067847297,59.06373533947012,17.110765852062986
3,92364.5,1516.697606921196,78.9981022836925,66.00376326793182,30.49701940602552
3,89495.0,1411.5676630735397,77.76567222006975,66.34840316599325,28.952775779044668
3,97632.5,1562.8397408723831,79.60744971140484,68.11771030928881,35.075724531096256
3,91481.0,1406.1706948280334,72.2440284124131,62.001959850141844,32.6243801026485
3,98342.0,1723.332164645195,72.11243087232067,60.41371654623986,20.390223226900254
3,91436.0,1487.5432780981064,75.28968400077972,63.124266314353164,22.96986203461047
3,90581.5,1561.6681686639786,75.78194700699805,63.08248086727731,23.607629070821098
3,89971.5,1511.8691784143448,74.66915805671576,60.652956693778854,17.015761705869423
3,82991.0,1388.6559764146805,75.53798170389895,63.14902854144055,28.798754815548108
3,89947.0,1494.6803642511368,74.56396277328047,63.37899664078419,16.725491491822236
3,97479.0,1495.9108097553253,70.84354723888946,60.223614359808806,10.61093257398556
3,90799.5,1428.89861702919,74.22805066823642,62.99179148407352,18.512481740685025
3,76081.0,1294.7737263441086,72.25330021199392,58.90546111927584,9.861345576090208
3,100163.0,1604.9646323919296,75.87305681559884,65.09767064939172,25.3920464091237
3,87648.0,1472.195081949234,74.05034671244324,61.77140695231857,11.213685541978181
3,92166.0,1515.6509228944778,72.51793941086137,58.280318731945144,11.764097552593993
3,99961.0,1767.0478934049606,72.99486782413612,62.7966983332837,8.215442191051947
3,94826.5,1692.3788459300995,84.3566421127527,77.4915351776671,45.148662788264346
3,98024.0,1593.5331724882126,77.82995575131837,68.88009415472895,20.689016628614148
3,89185.5,1473.3250229358673,73.21250582983544,62.16450129922047,14.670608745863593
3,83604.5,1393.0996259450912,76.51185232547125,66.29269678886047,18.347837927441507
3,83881.5,1351.526034116745,74.00844694374217,64.1757673132812,17.027798123951516
3,100125.5,1495.266147494316,86.9792048142686,79.8227014935714,51.25211564538319
3,95149.0,1668.70474755764,77.85048239895697,68.10288396349414,21.654894393741852
3,90936.0,1622.9301410913467,74.43953945214449,59.067663429007965,12.450452908436102
3,76384.0,1284.5138410329819,78.17425136498632,65.81057491537733,32.550455860038646
3,89693.5,1402.2123247385025,75.12377084459945,62.201664257099026,26.03932193663021
3,106167.5,1731.692552804947,85.21806585555171,67.6604352339359,25.825401427088497
3,94581.5,1700.864126443863,84.32956047414245,73.77825448442253,21.066851987831743
3,100329.5,1729.5504187345505,76.017528241043,64.5231962332087,20.691910499139414
3,80058.5,1286.6732209920883,75.5630179344465,58.587099567099564,14.67813234384663
3,87113.0,1532.4793516397476,77.29685317464823,65.74399536663752,18.765106692256154
3,92064.0,1519.4255282878876,71.09555722891567,58.82027753872634,10.302861445783133
3,90495.0,1666.3372144699097,76.4165360458616,63.43639771568875,12.421435696199756
3,87233.5,1377.5260326862335,71.29283623408746,57.99099139985024,17.332399192175906
3,93669.0,1461.910808801651,88.10312787391254,77.08492510649994,50.636462616674244
3,98022.5,1547.8346899747849,73.43737496210973,64.03731433767808,17.664696372638172
3,92439.0,1519.082382440567,72.48435074043537,60.636785129188034,16.1086400188455
3,73516.5,1296.4722100496292,70.52275969743465,65.37994293251501,8.204810358286899
3,78769.0,1326.5727158784866,76.91309431021044,66.68315188695848,24.830890302466496
3,89333.0,1456.1118199825287,76.26491681168737,63.91943868672202,26.758304975780618
3,111914.0,1759.8418290615082,68.10851254559817,59.32169452111938,11.934809042416282
3,85782.0,1645.508790254593,71.31513848430203,60.93683821149489,13.832697553983447
3,98283.0,1440.798111796379,75.83190888933683,65.00073573876234,21.625438419673454
3,96155.0,1755.1067671775818,76.09207675642216,61.83964716805942,22.417414629113793
3,78505.5,1421.1240122318268,70.97993070866141,57.845341732283465,7.338582677165355
3,69715.5,1300.2711988687515,68.77384798503655,56.6276710310038,9.274556481324037
3,81925.5,1374.6976050138474,72.92368802902055,65.12152357920193,10.563941958887545
3,101529.0,1695.6164410114288,75.52429567479294,65.46189651968982,22.107069166153273
3,101136.0,1577.5087893009186,74.2356959027703,59.75002691039328,19.530369602019746
3,90279.0,1450.1118191480637,74.509689646484,61.377069114731114,18.100281542017683
3,86050.5,1460.7808666229248,78.33953691668871,68.30394874567226,23.58600858072902
3,90580.5,1532.9230024814606,78.32285982450779,70.44340158030296,21.343999650761777
3,96577.5,1551.6925547122955,75.34417063361786,62.529813690085355,27.066254924491137
3,97169.5,1704.1534501314163,76.43038905340549,63.87289900949658,28.301072194424588
3,84372.0,1336.6559767723083,73.45699290846757,64.07576433569717,24.36983985347297
3,98419.0,1702.3960889577866,76.05021274879509,68.33125289882837,39.18221783056726
3,84468.5,1346.9574921131134,68.59185157386123,53.36667917624431,15.8231810292255
3,98181.5,1490.6976075172424,74.21362438536796,63.18777702614016,21.99991922700241
4,63100.5,1135.7859200239182,53.293244722439404,51.53945269741986,3.493776387802971
4,64441.5,1173.3006378412247,65.0938832266247,46.78051128462937,3.7794874929327813
4,65037.0,1179.3422673940659,76.61313164793444,66.2325760086781,17.124114864254075
4,55598.0,1075.1412584781647,65.96521047046339,63.807941280509375,8.396391934913336
4,65676.5,1152.1290637254715,67.5080073706761,67.22206408892751,18.529115668679122
4,60467.0,1115.5432792901993,65.89411169666019,60.20244407824966,16.185590054004667
4,58201.0,1119.0823822021484,77.00777097490412,75.4122989975106,6.903602906546458
4,51411.5,1084.8153564929962,66.00282993613523,53.58602623427282,7.698076408275651
4,56214.0,1124.6315910816193,64.95497965527478,55.594589874788255,9.844908579711158
4,53543.0,1071.3422669172287,72.57406052179005,71.5938197519119,8.153884152365618
4,54297.0,1544.4204759597778,87.99708905667242,93.68630946966252,10.789993632311472
4,47147.0,1045.425526857376,81.09763050798438,83.56058008139318,14.58357262379408
4,62294.0,1187.8275501728058,68.54440592499212,66.34966908288686,15.421415064607627
4,61614.5,1147.643782377243,67.35796324655436,56.36054747320061,8.257481495661052
4,62463.5,1180.6732202768326,64.80928852195052,57.42638167553317,10.456154198304576
4,60679.5,1149.4427735805511,62.8130718530874,58.47845379022202,9.312626516169779
4,64608.5,1197.3006395101547,68.99453151254086,61.82815507286225,12.505040784529374
4,56588.5,1125.0163663625717,64.17979612357408,61.8628341597032,12.973769980236469
4,59402.5,1120.2468144893646,65.84580028540138,61.1213453688647,12.078004181462184
4,63104.5,1175.3006377220154,62.02273544634341,57.98262786734008,9.895970478320017
4,60695.5,1117.9036704301834,67.5169063350175,67.28873558751134,17.796832491255344
4,61487.0,1117.5432784557343,64.5585968855354,59.95292984427677,8.852769304864344
4,55883.0,1075.3178832530975,68.1056815978282,56.19227175771678,5.524529765367462
4,62209.0,1179.886425614357,67.41680637712334,55.96814601587954,6.449150665865308
4,62875.0,1158.572717308998,63.618557348232784,57.79358402912926,9.41730491556281
4,62537.0,1153.945298910141,68.38311372929951,61.21056919485484,14.61300076770019
4,60659.0,1113.0336112976074,70.11880480675543,63.36456641766807,15.25240337772004
4,54396.0,1088.1463097333908,61.09716204506066,54.84530257076834,3.70382004621606
4,57539.5,1075.6437839269638,59.98325420358912,52.139931097132475,4.85844060127179
4,56439.5,1084.3889503479004,65.03674339003179,60.008801648562745,12.507229925605113
4,45743.5,972.1879411935806,66.72767206651238,59.9632724779292,4.350797120082284
4,68821.5,1237.4427754878998,61.244175383292735,53.466542484596644,6.498065625447772
4,57807.0,1201.4011422395706,67.4367428882537,59.0341976316864,5.522492173676331
4,54865.5,1080.673220038414,70.06936405827226,61.13552063361227,9.8308814306449
4,45539.0,976.7737267017365,75.48494480477643,67.34171642111593,18.90363386452472
4,68274.5,1236.1290645599365,67.2417528594889,55.69225561093665,12.79820795759025
4,54940.5,1093.844795703888,69.65958475897031,55.83023126668219,11.503448399405263
4,54449.5,1107.3838982582092,70.1800306665464,66.69291963560927,6.530946153152341
4,62512.5,1197.158501982689,65.80511006289308,59.6673427672956,19.02677672955975
4,44444.5,961.0752412080765,66.333193416547,56.02757097094886,10.105313155859935
4,58783.5,1157.158500790596,69.97913601711916,53.12877825331015,3.7890530961615623
4,58823.0,1107.0579980611801,63.10766493798567,55.803803098199154,3.8957085074601814
4,56519.0,1093.6021531820297,71.96589144581887,60.31962593994801,9.56281731423487
4,57385.0,1091.5432769060135,72.61891210806918,64.09048051703152,21.07858330619032
4,66366.0,1183.2001340389252,69.4029482213088,59.3154330662093,14.982464440961646
4,74468.5,1217.8103040456772,73.04688410017472,64.72708741462381,10.058267591465029
4,52484.0,1076.4549670219421,76.00201533896882,69.11200059713747,18.6128123308888
4,66315.0,1180.8569867610931,68.58327758202876,59.22177125611406,12.903617144641185
4,60384.0,1119.8620386123657,66.80082048610547,59.424796913409416,17.098474612141242
4,52183.5,1025.477264046669,68.97789324515824,56.559697685403876,11.238526216343883
4,52328.0,1047.4600170850754,69.84030002638423,65.34683954619125,17.17558704911236
