clase,area,perimetro,color_r,color_g,color_b
1,4491624.0,8530.0,248.64033957293537,244.46988550669272,249.24214788749865
1,6982206.0,10786.0,248.99150860235662,248.87182256752527,252.54176406676328
1,6075912.0,9884.0,248.8732018529963,244.65336326442076,249.1212778028984
1,2557614.0,6518.0,248.1688369424209,243.71576389581878,249.14412683364932
1,3524790.0,7526.0,247.96824032118167,243.75040747722608,248.6384138996444
1,7765542.0,11366.0,247.74469949964688,244.26428140318288,248.56311926412187
1,4792900.0,9080.0,246.0290779684046,245.47441246715647,250.49377943748803
1,9569952.0,12744.0,245.7670975381963,241.5950877524483,245.33698098623142
1,7257640.0,10988.0,245.34991917601516,242.99821060038403,247.60463396801018
1,6077176.0,10010.0,244.00403739278573,242.1601331915836,249.33846614809363
1,8788010.0,12042.0,251.95458865951505,246.65177101214886,251.05763284729252
1,4787749.0,8780.0,247.1025339113577,245.70334029103407,250.64367919647478
1,4655007.0,8656.0,250.41290079859945,244.6529953474987,249.24733590340065
1,4769226.0,8754.0,253.9935518617708,252.90788163165934,254.03575485270358
1,6503960.0,10236.0,250.24352186425668,245.47677468533075,249.98280827754962
1,6169122.0,10134.0,252.4668232119121,250.8999381152266,253.32213753534023
1,6700787.0,10536.0,248.2726197922319,246.00601896155402,250.53289819756716
1,7829312.0,11436.0,246.59502415635134,244.00343197148652,248.30030805848855
1,7825680.0,11566.0,252.45097531570897,245.94745914369292,249.83375216356978
1,9178848.5,12396.24264061451,245.98713245987437,243.671132571998,247.51393663268095
1,6580015.0,10384.0,246.90988089724914,242.72590632220806,247.258643619995
1,6671727.0,10336.0,248.87008929873735,246.4143996067087,250.14898872396012
1,2545776.0,6396.0,247.10470553998812,244.2489046018505,249.40658439100795
1,7155368.5,10868.24264061451,248.8280178619087,245.3087872899423,249.77276627759963
1,3446560.0,7474.0,249.1793701324628,243.2045730947096,248.2002258705539
1,6781698.0,10662.0,246.77847186066518,244.34117622901192,249.14724461716875
1,3164778.0,7122.0,247.10001402149229,243.69569421049835,248.80225801012114
1,6192064.0,10210.0,247.1075694741092,244.0058393725146,248.81924449070075
1,4089423.0,8128.0,247.3822993510887,246.10668521167025,250.83843402844332
1,9458102.0,12594.0,246.8832978757555,243.0024443841325,246.8535221194001
1,6246414.0,10210.0,249.7260596314802,248.02966183016983,252.37609003959702
1,4888398.0,8978.0,243.9020785076629,242.79221898596091,248.23660018228588
1,3792600.0,7850.0,247.57169623067742,242.7331979336407,247.85354777474606
1,7559198.0,11262.0,251.1314877504513,243.7531997569496,247.71149802247615
1,4026708.0,8152.0,247.5212721543929,242.5080980786018,247.46264412969552
1,5680422.0,9706.0,247.0865856499695,242.79663197560427,247.46836832920076
1,2332820.0,6168.0,248.9527299182628,243.9104109970239,249.08357191032962
1,4111598.0,8178.0,247.80457399788475,243.6612418953023,248.53150485673248
1,5418021.0,9356.0,247.07795536282666,243.47272284581024,248.33952381211472
1,6835680.0,10488.0,248.0017471680797,245.17714558901352,249.73150046443124
1,5298104.0,9258.0,250.1982168469181,245.09696992264378,249.6135831222601
1,5109620.0,9282.0,247.16192424056064,244.77838213406523,249.83318613093243
1,2939808.0,7048.0,247.59139220737083,242.79223000917906,247.94075675289247
1,4672740.0,8954.0,248.18206059440823,244.82789559474043,249.6209245941594
1,5513270.0,9582.0,244.3339080752946,242.56011373380653,247.3417120314432
1,8794725.0,12340.0,250.40857721950871,244.7695527308318,248.43112797631105
1,5894655.0,9808.0,245.92334840936408,243.06142477687408,247.42016845460353
1,5032629.0,8980.0,247.80835024755828,243.88379721306976,248.6709789596073
1,5086665.0,9204.0,250.69917341223038,244.04909466507672,248.44079606410511
1,8423910.0,11942.0,246.24720899422707,242.54884382197284,247.0873292128656
1,4617090.0,8854.0,248.11302509007473,243.56876071983697,248.32772849122628
2,1253784.0,4612.0,246.5408997941439,241.87700795950303,247.0083324595621
2,1064115.0,4312.0,249.53621513188875,245.07434300252586,249.6223235418234
2,760745.0,3636.0,251.05710037261886,246.62644714654454,251.26756848117267
2,803850.0,3710.0,249.46158617214184,245.71793822603362,250.89592064401361
2,856856.0,3810.0,249.73580070415022,245.93700416088765,251.2436871865998
2,1383648.0,4838.0,249.3631286902419,245.3826169766999,250.11465049838105
2,1265416.0,4660.0,248.22292654541852,244.1126282948088,249.24311200802268
2,1075960.0,4388.0,248.9324047421969,245.05393690137376,250.3013439680182
2,1282112.0,4746.0,249.28160948367088,245.1658492424196,250.27014637786655
2,776385.0,3708.0,248.91418703564946,244.93373645314279,249.99713388805998
2,1175856.0,4514.0,249.45628156909572,245.39523309378228,250.41122011241032
2,978948.0,4088.0,251.6787677386843,248.00619789135396,252.45950657180927
2,1100870.0,4386.0,248.3099671431766,244.22161153257298,249.35382498150727
2,1042520.0,4236.0,251.69720453294698,247.83598953244157,252.47140113500166
2,1303384.0,4762.0,249.1977727584516,245.2921965925266,250.14446143496633
2,1112310.0,4438.0,250.12816196162402,246.5670282183267,251.84595930978128
2,1063350.0,4310.0,248.80767771862077,244.79028555324513,249.86794171636618
2,1159998.0,4538.0,249.55192898087728,245.72854076037703,250.72861581248867
2,773560.0,3658.0,248.43073061366763,244.20548264475423,249.37051887327547
2,1223046.0,4694.0,248.77993673149686,244.8071841556875,250.26042102456967
2,890100.0,3960.0,250.53486176456704,246.6069595897608,251.54675597376735
2,796829.0,3708.0,249.9507178635166,245.79453351706914,250.7870663399948
2,785559.0,3712.0,250.84809619484238,246.57464890640298,251.41862661137193
2,1138390.0,4462.0,248.99641837140095,245.1636065155956,250.5675479561929
2,1419512.0,4914.0,249.69823256421333,245.89432803286758,250.57905621239365
2,1054170.0,4286.0,249.53275000943756,245.8254623999002,250.4228753567812
2,646980.0,3334.0,251.12370246594764,247.1842624943035,252.00150134184008
2,1352998.0,4838.0,248.4423833680245,244.6679111229135,249.7615134983149
2,890424.0,4010.0,250.04354191413768,246.02401921820703,250.93244771907712
2,1121840.0,4512.0,249.5797403573166,245.8364023229891,250.86420182661337
2,808480.0,3784.0,249.47534415898122,245.39645634849825,250.1342209145946
2,1003145.0,4236.0,249.30966054987363,245.43529032669514,250.16899333049145
2,815392.0,3884.0,249.59541501201156,245.72922488601264,250.6945433151934
2,1018872.0,4286.0,249.27730680821855,245.29050589859304,250.1390464900953
2,768753.0,3612.0,249.28240124576658,245.1965841141748,250.4839619059308
2,793600.0,3760.0,250.26168441814596,246.41738264299804,251.4570473372781
2,595056.0,3260.0,249.99817424980898,246.04631029849565,251.01039333983192
2,1271403.0,4712.0,249.77569602451226,245.9789354494582,250.72779312170303
2,980592.0,4124.0,249.75489406950192,245.94059334635313,250.46040686122913
2,563729.0,3108.0,251.86205035523216,248.21669577347066,252.38431775219823
2,357696.0,2556.0,249.55473504644775,245.62387500509047,250.246157257207
2,1450548.0,5038.0,249.29076642902325,245.69562950794602,250.7340447962113
2,1096898.0,4338.0,249.44579764682504,245.52763404853832,250.42351405182947
2,1166759.0,4512.0,248.86322420465427,245.13294189748163,250.03282794638812
2,546480.0,3084.0,250.14881409505622,246.16904519752234,250.93141943881892
2,656180.0,3384.0,250.5312994625026,246.3668378833965,251.27113108249966
2,679706.0,3510.0,249.2034268774889,245.30099391642472,250.19270440015572
2,545928.0,3082.0,249.3201336400482,245.1761337495892,250.22122905027933
2,933584.0,4062.0,249.8406375100738,246.24862442022766,251.20264276630078
2,809720.0,3786.0,249.93183701546334,245.99699703927783,251.00803739520813
2,1011582.0,4286.0,249.68546940640516,245.76788149926347,250.76833672049756
2,501804.0,3058.0,248.43941199465334,244.32910582330837,249.49376434390052
2,736767.0,3584.0,249.8887087756192,246.1596610254356,251.20824779691569
2,1066248.0,4338.0,249.80010915561402,245.7908413953975,250.88276238467634
2,643080.0,3434.0,248.88811999962658,244.93290980890055,250.0813082890671
2,547960.0,3124.0,250.57913193568677,246.78415082184412,251.15251749590522
2,1190015.0,4512.0,248.94448546438934,245.08231445215685,250.02760190168135
2,769280.0,3684.0,250.23688466397658,246.40197606135044,251.03900407596677
2,1064115.0,4312.0,248.78862584927407,244.76021822384595,249.5222141688786
2,988140.0,4112.0,249.05667481339586,245.22965152549338,250.0513831091148
2,1485435.0,4984.0,251.82183295048878,249.494859183421,252.9284554367827
2,1125098.0,4422.0,249.89299625272395,246.16533796680983,250.81662139534214
2,962838.0,4118.0,249.94574240950442,246.29852992456915,250.88667837180327
2,1054248.0,4322.0,249.56242164704838,245.75906860297843,250.3650332271986
2,772026.0,3646.0,249.6331210592992,245.97169248093658,250.6558321158317
2,591356.0,3186.0,253.11035439128304,251.89267407978318,253.0540655146825
2,866968.0,3868.0,249.9564569749141,246.31747462499598,251.02689469373334
2,1031998.0,4222.0,249.01951695995535,245.46219743997827,250.26139526463865
2,1269558.0,4698.0,249.7662305831292,246.13069975779257,250.57919246747275
2,603504.0,3220.0,250.91868470516238,247.08529035712723,251.6156346986056
2,682560.0,3424.0,250.3800002200317,246.6079035381095,251.1475009901426
2,1179198.0,4578.0,249.31609725174548,245.6658955890093,250.50521386136887
2,934230.0,3998.0,250.66554251733427,246.89081045309325,251.46554550841896
2,1323783.0,4848.0,249.91779270672515,246.09866862322497,250.98397813138493
2,581140.0,3146.0,248.9529144410883,244.94636142823825,249.98338708851688
3,2122256.0,5970.0,247.66654026285727,244.2997414650582,250.08360437442195
3,3692939.0,7800.0,249.23336634178943,245.65554363463986,250.481117398641
3,1662914.0,5190.0,249.10628178245898,245.99090043109243,251.42543988877986
3,2100222.0,5866.0,249.85867297514548,244.69296090101932,249.62448291313703
3,2809620.0,6798.0,249.8617637609617,246.4761433827535,251.59203801637653
3,2025660.0,5894.0,251.23793515887348,247.00973832390068,251.88817541641404
3,1506242.0,4914.0,250.7418239609218,246.23310966061885,251.38000285086972
3,2573720.0,6498.0,248.81150561416075,245.64360817674853,250.71231410746353
3,2354310.0,6226.0,248.10415007372646,244.55457642259796,249.3015816211213
3,2222710.0,6194.0,246.3855128205949,243.89379900989528,249.23900920388948
3,3424239.0,7600.0,251.3547555428459,247.9368254081733,252.208514222393
3,2560140.0,6546.0,248.62364511894634,245.98295858784806,250.94540550390144
3,1507595.0,4968.0,252.375947773793,248.95582050487997,253.25442194539625
3,1893120.0,5518.0,248.83941709693872,245.70481427459262,250.70601157931472
3,3130592.0,7224.0,249.81868295157517,246.47356812463227,251.60762972659288
3,2216330.0,6042.0,248.84069860389016,244.729518611897,249.78429988980545
3,1890001.0,5540.0,251.1230064265044,247.2235557585563,252.31081173056407
3,2230980.0,6082.0,248.5912494022816,244.6229626340597,249.1937803128629
3,3202420.0,7298.0,249.85231822065012,246.30991621033846,250.9835521774708
3,2902911.0,7024.0,245.24932271928142,243.60143537288826,248.87893955824137
3,2730452.0,6696.0,249.08821524022093,244.5567982934774,249.41977349512982
3,2130975.0,6000.0,249.77202058661726,245.75549048846165,251.1978240727336
3,2879640.0,6946.0,249.73834299747378,246.15203224439657,250.9443898357363
3,2266314.0,6218.0,250.0499535210897,246.117261868999,251.71730898923053
3,2258531.0,6120.0,246.9971265825584,244.9446233013472,249.76605972389697
3,1883664.0,5582.0,248.96475965301462,246.25679026364563,252.17977621957897
3,2243912.0,6156.0,248.46086680911682,244.2149821937322,248.9305398860399
3,1785924.0,5430.0,248.8991978892638,246.11592956984111,251.67565588322108
3,1857020.0,5694.0,248.5397787296745,245.48367263682502,250.94136777819386
3,1890785.0,5532.0,250.65329301589952,246.31056155565173,251.15988403861593
3,1298342.0,4614.0,248.74198203176422,245.08576645937063,250.4047252814865
3,1135755.0,4328.0,248.79423663502826,245.00946016517793,249.93928068383713
3,1441020.0,4864.0,249.88227025226277,246.31790126930463,251.53340731420184
3,1709422.0,5294.0,249.53138877164136,245.5741275634677,250.57338729478235
3,1268820.0,4534.0,250.22064427440793,246.80434738661518,251.87773417363266
3,1845690.0,5534.0,249.3287909780335,245.15231491172693,250.17801967044505
3,2436655.0,6416.0,248.3631440332406,246.70633875522108,251.82700773039593
3,2600430.0,6622.0,248.55931419452304,244.1687244690064,249.44374243079463
3,2397748.0,6328.0,245.96927500817029,243.42818495068678,248.4240272622856
3,1868805.0,5556.0,250.01047269039398,247.21183339047138,252.7804407576591
3,2258216.0,6084.0,248.13887319634935,244.53107156817757,249.46044970172844
3,2389760.0,6294.0,249.7892649526496,245.18931101819055,249.84704464094338
3,3031336.0,7124.0,248.49071264219535,246.04733075390365,250.64265593236908
3,2137854.0,5990.0,253.26596470849114,251.27244583997847,253.6632778758492
3,1887030.0,5542.0,250.84249050441355,247.04061982399074,252.1363057346025
3,1523380.0,4942.0,253.4450455155947,252.38089517556014,253.7160029419916
3,2858446.0,7006.0,250.79490342284944,245.9024460619242,250.9453044464298
3,1337974.0,4678.0,249.71068631868496,246.1152187030522,250.8841689036812
3,2432556.0,6290.0,248.84532329450587,245.65318940499705,250.95917864601867
3,2051530.0,5906.0,251.215568124453,246.6579909910179,252.33812806734034
3,2225464.0,6118.0,248.03839810140542,243.43867046962885,248.09803564735824
3,2042292.0,5816.0,253.76621294157448,252.70593516507236,253.8413309269371
3,692850.0,3350.0,249.987474661557,246.0718352082433,250.68706993988116
3,1230720.0,4484.0,250.4308522228478,246.5750372500343,251.74680178699404
3,1286531.0,4680.0,249.59220957618066,245.98007652624577,251.16229869069053
3,1852520.0,5514.0,251.5992429461625,246.8644672369083,252.07493671865927
3,1452865.0,4868.0,249.8835049536908,246.78079996814213,251.96069219628646
3,1472406.0,4870.0,248.0175528058101,244.7259827170179,250.09449298101725
3,1548780.0,5102.0,249.65770498429026,245.52335673353124,250.59349189012332
3,1404360.0,4812.0,249.6247406075332,246.18078997160697,251.334679771849
3,1612212.0,5114.0,248.6702329553775,244.7943234878736,250.07469844942116
3,1051974.0,4110.0,249.2009537804264,245.82432888417213,251.77818414357048
3,895939.0,3800.0,248.24504136828517,244.46647942101166,249.9714483395537
3,2125068.0,6032.0,246.69870841368962,244.42183048127202,249.34973483284404
3,1399770.0,4778.0,250.2074570482907,247.0894810708396,252.80019414523468
3,1894914.0,5610.0,250.02123467411604,245.8180692107159,250.96447901928164
3,2006046.0,5730.0,249.94828466166172,246.87749209604243,252.74411118870327
3,1539146.0,5094.0,249.08068886970722,246.1501729747679,251.36296543708778
3,908316.0,3850.0,248.89395571918328,245.79940384712816,251.5909141573641
3,1572870.0,5054.0,249.81826127903122,245.9169149090968,250.65785490246802
3,2906490.0,6958.0,249.32482007833562,246.62094545047378,252.11956283097243
3,1395020.0,4854.0,249.0755229174197,245.48691606715644,250.7444374603168
3,3138543.0,7232.0,249.8802052438923,244.25984702496754,249.09888106529306
3,2834640.0,7004.0,247.09696340250974,243.74679912944674,248.80885842231024
3,2626063.0,6608.0,251.82953825337833,246.09973783303036,251.15538806338984
4,1102900.0,4330.0,246.6842920444018,242.62830026979086,247.82685029361
4,1446364.0,4990.0,247.36372184338455,243.87863805944428,249.2381052172978
4,1681470.0,5282.0,253.02269857277616,250.75906627662187,252.74745076161253
4,1377640.0,5026.0,247.22518728798133,242.8010334914435,247.533749723931
4,1206870.0,4582.0,249.27873157968904,245.3434219475904,249.89828315655976
4,1565919.0,5152.0,249.16933204613926,245.3998144110255,250.10999184407197
4,1208169.0,4652.0,248.20087835180246,244.14083983172583,248.88103452698542
4,2279860.0,6194.0,247.61070032424396,244.75883377282997,249.6840419748937
4,1793290.0,5734.0,248.9667588508184,245.27695709661242,249.97549426093101
4,1097908.0,4552.0,248.48052388123307,244.33746391769157,249.1718419580532
4,932283.0,4152.0,248.41651530973655,244.24652014503178,249.2714645797695
4,842886.0,4026.0,249.8456199677237,245.76318469098572,250.09295775466242
4,1093660.0,4426.0,249.23102557774152,245.1613077214801,249.97062502633622
4,1973739.0,5768.0,249.9626856189894,245.20529162545125,249.96982001369005
4,1387880.0,4908.0,248.20528882316617,244.18480433213406,248.74304370549606
4,1492752.0,5104.0,248.12733263994528,244.14704083962354,249.12970059806906
4,2009900.0,6030.0,249.4669465348108,246.17099126957064,250.25910537101842
4,1256674.0,4778.0,248.8461359055601,245.04533274669942,249.69999582430722
4,1290822.0,4706.0,251.3559668136482,249.1347171024217,252.1831908717444
4,1823574.0,5678.0,249.06970177777552,245.286959141361,249.82737132689735
4,1516360.0,5156.0,247.99484616020843,244.17007499000593,248.903523599796
4,919392.0,3976.0,250.267459510567,246.0731529499546,250.54553583887954
4,1396898.0,4938.0,249.19737247516412,245.32071956113114,249.94824622015275
4,1964090.0,5934.0,249.9547906464423,245.82955773545868,250.49680172432855
4,1557705.0,5228.0,249.1060028419628,245.27515467357227,250.1005932893772
4,1642455.0,5328.0,249.09489769181678,244.97343877342703,249.90954779927696
4,930580.0,3944.0,250.30952053776497,246.31097600305114,250.7298948082796
4,1084781.0,4380.0,249.35971128195618,245.37623395119834,249.97162043468677
4,995193.0,4108.0,249.6180282089812,245.92228148358345,250.62338752845727
4,1396287.0,4864.0,250.5660836976318,246.6968341479166,251.19679618586585
4,2030864.0,5970.0,249.82096541075293,245.5528366534103,250.61720155964318
4,2081009.0,5988.0,249.36876761783924,246.26095396307366,250.99415692712182
4,1562668.0,5258.0,249.66193969030155,245.82328336338117,250.6276629374429
4,2463120.0,6448.0,250.0415466968732,247.02156647610644,252.096308065423
4,1571226.0,5390.0,250.22081343003336,246.547815826929,250.98022445204433
4,1907258.0,5802.0,248.46199881930613,244.69737064174058,249.48469192648935
4,2219610.0,6094.0,250.89392092258885,245.77768870174026,250.3813055446593
4,715920.0,3652.0,248.46832329308398,244.3975267234387,248.8986815435536
4,2444960.0,6606.0,248.89196003744334,244.4964061091292,249.13243582222185
4,2197728.0,6092.0,248.44920401298103,244.76784604709502,250.1019507272031
4,941283.0,4152.0,245.49894022716478,241.3643037759212,246.04527096963724
4,1309098.0,4738.0,247.27086096176012,243.10216396520224,248.02226378742716
4,1542926.0,5154.0,247.94652975120158,243.7124750385758,248.48038245333012
4,984786.0,4226.0,249.7739474383628,245.58220637972994,249.97656848490533
4,1928808.0,5802.0,247.1007603647238,243.876360299121,248.6109640475551
4,884442.0,3826.0,249.28977394229992,245.05319032661228,249.1879363027662
4,1112744.0,4452.0,249.06156887243074,244.9345419855936,249.5972657606661
4,2018592.0,5976.0,247.35142805430345,243.21279346612423,247.906948564493
4,1207605.0,4628.0,247.04822231171275,243.1785958362439,247.45526116055282
4,1133856.0,4536.0,249.16957418105164,245.1288520658887,249.8496821497553
4,1396584.0,4812.0,247.89790363590248,243.79055807146332,248.67944208089523
4,1379252.0,4854.0,247.7684824770297,243.77223979548674,248.29812143801055
4,1089648.0,4288.0,246.13403917305476,242.04678161348568,246.7378622317817
4,1099332.0,4536.0,248.35657692786327,244.21103100030382,248.96158231488218
4,1172448.0,4488.0,248.25453670292535,244.34785427540456,249.18232492245093
4,1378672.0,4916.0,249.37418434026594,245.38565838141392,250.20736577470768
4,2026010.0,5994.0,249.11440395949333,245.0523610432744,249.5058799778581
4,1906593.0,5692.0,248.96179031282628,244.57629890077303,249.2479730578527
4,2235420.0,6218.0,249.5112721953301,247.77758197250304,252.22883461219064
4,2867748.0,7162.0,246.58310696894546,244.88332016080335,249.91809748657047
4,2453525.0,6420.0,249.05063189322726,246.55056608273446,250.25407856310383
4,1832997.0,5516.0,248.1458922142499,243.24868545795772,247.80003036134465
4,2073181.0,6020.0,249.48412514772656,247.3236592647882,250.91960564781988
4,2503602.0,6446.0,248.14650024166116,244.96416665034982,249.45444146389974
4,1807464.0,5590.0,246.51882254643232,242.03024583107958,246.59073265711993
4,1775872.0,5566.0,249.58021519260362,245.61074110155567,250.24324971808988
4,2021622.0,5966.0,248.6019782615686,244.69198298402497,249.0535402975589
4,1573614.0,5190.0,248.23042696257932,244.00828962230895,248.4823848593136
4,1471437.0,4964.0,249.5013301629876,245.20792883868592,249.7681807167046
4,2033568.0,5892.0,247.38202800000263,242.24401240970417,246.67553734110987
4,1956864.0,5768.0,248.19539323599767,244.77354538966418,248.96849465330433
4,1924218.0,5942.0,247.98681055645923,243.68707307835876,247.80993727810974
4,900405.0,3884.0,248.64169002415875,244.3822102083579,248.50219212708893
4,2268720.0,6318.0,247.2354185713356,243.87832472338386,248.16076669654421
4,2478090.0,6646.0,249.79673270982033,244.98280901236558,249.01349223862104
5,2394806.0,6270.0,247.20244051214095,243.74286356028713,248.92857700894535
5,1764744.0,5452.0,250.20229196216195,246.2108311731608,250.6630350481959
5,2738670.0,6698.0,246.31302744861443,242.8917564145293,248.3164740341411
